index,imf_0,imf_1,imf_2,imf_3,imf_4,residue
1039,0.14902373,-0.09422083,-0.24766834,1.72542882,8.93360830,28.84888072
1040,0.17289739,-0.01201334,-0.22982842,1.72926268,8.98844522,28.83260252
1041,-0.11762409,0.01684427,-0.19677999,1.72632902,9.04316001,28.81654003
1042,-0.07550998,0.02833840,-0.15286961,1.71706772,9.09774521,28.80069314
1043,0.02025814,0.05052867,-0.10227825,1.70191868,9.15219340,28.78506175
1044,0.04614380,0.07488359,-0.04853890,1.68132176,9.20649713,28.76964572
1045,0.02074793,0.08113046,0.00550418,1.65571689,9.26064893,28.75444495
1046,-0.01088184,0.05866153,0.05734858,1.62554437,9.31464094,28.73945932
1047,0.12297937,0.01691293,0.10457607,1.59124488,9.36846445,28.72468870
1048,-0.16096001,-0.01087525,0.14491391,1.55325797,9.42210916,28.71013299
1049,0.03764357,0.01112874,0.17615985,1.51202182,9.47556159,28.69579207
1050,-0.12356917,0.08101399,0.19653541,1.46796730,9.52880473,28.68166581
1051,0.09826578,0.15504711,0.20476698,1.42149406,9.58181909,28.66775411
1052,0.21573949,0.18453658,0.20008610,1.37291526,9.63458408,28.65405685
1053,0.08738496,0.14587866,0.18252981,1.32245857,9.68707875,28.64057391
1054,-0.17644977,0.06354752,0.15309538,1.27030488,9.73928191,28.62730517
1055,-0.05803960,-0.02188726,0.11302056,1.21662530,9.79117218,28.61425052
1056,-0.06228712,-0.09019888,0.06361146,1.16159046,9.84272798,28.60140984
1057,0.15248818,-0.15159041,0.00618812,1.10537058,9.89392767,28.58878301
1058,-0.13203460,-0.20468801,-0.05793964,1.04813574,9.94474964,28.57636992
1059,0.00735635,-0.22703236,-0.12747863,0.99005604,9.99517224,28.56417045
1060,0.00452195,-0.21713743,-0.20119651,0.93130158,10.04517386,28.55218448
1061,0.03418212,-0.19495167,-0.27793156,0.87204243,10.09473287,28.54041190
1062,0.02788809,-0.17578316,-0.35662317,0.81244869,10.14382763,28.52885259
1063,-0.07170191,-0.15851761,-0.43636512,0.75269045,10.19243653,28.51750644
1064,0.00038640,-0.13713539,-0.51629486,0.69293780,10.24053792,28.50637332
1065,0.04044200,-0.11510132,-0.59554460,0.63336083,10.28811019,28.49545312
1066,-0.05206673,-0.10086977,-0.67326081,0.57412963,10.33513170,28.48474572
1067,0.03461635,-0.10383809,-0.74860789,0.51541430,10.38158082,28.47425101
1068,0.17534044,-0.12657298,-0.82073106,0.45738491,10.42743594,28.46396887
1069,-0.01517365,-0.15465367,-0.88879090,0.40021157,10.47267542,28.45389919
1070,-0.15363215,-0.15786611,-0.95198022,0.34406436,10.51727762,28.44404184
1071,-0.14357257,-0.11002698,-1.00962189,0.28911338,10.56122093,28.43439671
1072,-0.01133603,-0.01714664,-1.06118815,0.23552870,10.60448372,28.42496369
1073,0.02867512,0.07854531,-1.10627808,0.18348044,10.64704435,28.41574265
1074,0.23109278,0.11931894,-1.14450640,0.13313866,10.68888120,28.40673348
1075,-0.00132685,0.07574129,-1.17543035,0.08467348,10.72997264,28.39793606
1076,0.09541482,-0.02380858,-1.19848772,0.03825414,10.77029705,28.38935029
1077,-0.25774616,-0.10723025,-1.21300280,-0.00595435,10.80983278,28.38097603
1078,0.00201394,-0.12260647,-1.21838326,-0.04779611,10.84855823,28.37281317
1079,0.07711447,-0.08608197,-1.21472454,-0.08714207,10.88645182,28.36486161
1080,0.10976729,-0.04091435,-1.20326725,-0.12391561,10.92349235,28.35712121
1081,-0.04418028,-0.00715145,-1.18572414,-0.15810764,10.95965900,28.34959186
1082,-0.06484409,0.02524908,-1.16407778,-0.18975540,10.99493198,28.34227345
1083,0.00124477,0.06761729,-1.14020804,-0.21891381,11.02929320,28.33516586
1084,0.00491594,0.10732348,-1.11540163,-0.24564781,11.06272803,28.32826898
1085,0.08507647,0.11928183,-1.09048077,-0.27002841,11.09522583,28.32158268
1086,0.06027249,0.09133386,-1.06592405,-0.29212875,11.12678126,28.31510685
1087,-0.02741555,0.03442329,-1.04146027,-0.31202424,11.15739292,28.30884138
1088,-0.20047104,-0.02900330,-1.01639639,-0.32978995,11.18706157,28.30278614
1089,-0.01692964,-0.08320565,-0.98984855,-0.34550093,11.21578863,28.29694102
1090,0.23208129,-0.12542419,-0.96078199,-0.35923233,11.24357560,28.29130590
1091,0.13787326,-0.15592345,-0.92827261,-0.37105926,11.27042395,28.28588067
1092,-0.03311507,-0.17387047,-0.89170701,-0.38105686,11.29633517,28.28066521
1093,-0.20674600,-0.17657652,-0.85087927,-0.38930027,11.32131076,28.27565940
1094,-0.05828906,-0.16379669,-0.80589826,-0.39586460,11.34535219,28.27086313
1095,0.11206612,-0.14474658,-0.75696380,-0.40082500,11.36846096,28.26627628
1096,-0.02516225,-0.13015249,-0.70428388,-0.40425660,11.39063856,28.26189873
1097,0.01720829,-0.12417012,-0.64806648,-0.40623452,11.41188647,28.25773037
1098,-0.03679545,-0.11941550,-0.58851961,-0.40683389,11.43220618,28.25377108
1099,0.09617212,-0.11454427,-0.52585125,-0.40612986,11.45159918,28.25002074
1100,0.07449123,-0.11585483,-0.46026940,-0.40419754,11.47006696,28.24647924
1101,0.03010096,-0.11756749,-0.39198206,-0.40111207,11.48761100,28.24314645
1102,-0.14325630,-0.10018021,-0.32119721,-0.39694858,11.50423278,28.24002227
1103,-0.15745956,-0.05911063,-0.24812286,-0.39178221,11.51993381,28.23710658
1104,0.16910922,-0.01540509,-0.17296699,-0.38568807,11.53471556,28.23439926
1105,0.07045686,0.00495884,-0.09593759,-0.37874132,11.54857953,28.23190018
1106,0.19737196,-0.01490941,-0.01724398,-0.37101706,11.56152720,28.22960925
1107,0.21369663,-0.07344501,0.06286910,-0.36259044,11.57356005,28.22752633
1108,0.13448271,-0.14984962,0.14399355,-0.35353659,11.58467959,28.22565132
1109,-0.16004845,-0.20525647,0.22550638,-0.34393064,11.59488728,28.22398409
1110,-0.33854814,-0.20615810,0.30665073,-0.33384772,11.60418463,28.22252454
1111,0.15361989,-0.14074953,0.38658583,-0.32336296,11.61257312,28.22127253
1112,0.19280459,-0.03120678,0.46445465,-0.31255148,11.62005423,28.22022796
1113,-0.13276874,0.09086567,0.53940020,-0.30148843,11.62662946,28.21939072
1114,-0.00695729,0.19084227,0.61056546,-0.29024894,11.63230030,28.21876067
1115,0.13057457,0.24137879,0.67712523,-0.27890813,11.63706756,28.21833837
1116,0.00581609,0.21874364,0.73843081,-0.26754113,11.64092935,28.21812709
1117,0.10614321,0.12288699,0.79428625,-0.25622308,11.64388392,28.21812995
1118,-0.05269156,-0.00898590,0.84546221,-0.24502911,11.64593354,28.21834604
1119,-0.06436390,-0.12102427,0.89305064,-0.23403435,11.64708176,28.21877320
1120,-0.04842252,-0.17341789,0.93804334,-0.22331393,11.64733226,28.21940910
1121,0.03192831,-0.15987066,0.98082184,-0.21294298,11.64668840,28.22025178
1122,-0.09665890,-0.09782774,1.02123112,-0.20299670,11.64515216,28.22130067
1123,0.11987930,-0.02102409,1.05856358,-0.19355028,11.64272537,28.22255537
1124,0.00026583,0.03083223,1.09196250,-0.18467894,11.63941004,28.22401535
1125,-0.04281361,0.04550948,1.12039745,-0.17645811,11.63520834,28.22568012
1126,-0.00179719,0.03364000,1.14236214,-0.16896290,11.63012256,28.22754918
1127,0.19978564,0.01667990,1.15558064,-0.16226630,11.62415535,28.22962205
1128,-0.26915497,0.03432117,1.15735959,-0.15643378,11.61731016,28.23189824
1129,0.17303322,0.10783269,1.14524797,-0.15149932,11.60959225,28.23437725
1130,0.15162392,0.19526271,1.11753944,-0.14745316,11.60100870,28.23705860
1131,-0.05416448,0.24642968,1.07308135,-0.14426551,11.59156805,28.23994181
1132,0.11974466,0.23735504,1.01214774,-0.14190429,11.58127970,28.24302637
1133,-0.13229687,0.18024878,0.93696120,-0.14033854,11.57015411,28.24631180
1134,0.08488076,0.08619505,0.85045274,-0.13953804,11.55820253,28.24979760
1135,0.28444026,-0.03962638,0.75562874,-0.13947296,11.54543655,28.25348330
1136,-0.06213414,-0.17370299,0.65549562,-0.14011351,11.53186786,28.25736840
1137,-0.24232927,-0.27121071,0.55305976,-0.14142993,11.51750812,28.26145240
1138,-0.07310282,-0.28921410,0.45132757,-0.14339244,11.50236901,28.26573483
1139,-0.12886218,-0.22137221,0.35326539,-0.14597126,11.48646221,28.27021518
1140,0.15073547,-0.11660288,0.26158352,-0.14913663,11.46979939,28.27489297
1141,-0.07247530,-0.03604027,0.17843206,-0.15285877,11.45239222,28.27976772
1142,0.08460886,-0.00481508,0.10514730,-0.15710791,11.43425239,28.28483892
1143,-0.01493874,-0.01654448,0.04224696,-0.16185427,11.41539156,28.29010610
1144,0.10963299,-0.05915909,-0.00993055,-0.16706809,11.39582141,28.29556875
1145,-0.14552388,-0.10645159,-0.05104300,-0.17271958,11.37555362,28.30122640
1146,-0.12956664,-0.13059250,-0.08075487,-0.17877898,11.35459985,28.30707855
1147,0.14629109,-0.12694535,-0.09886103,-0.18521652,11.33297179,28.31312470
1148,0.01070467,-0.11376368,-0.10568636,-0.19200221,11.31068112,28.31936438
1149,-0.03158661,-0.09974575,-0.10234241,-0.19910412,11.28773949,28.32579709
1150,-0.06292824,-0.07459868,-0.09083618,-0.20648494,11.26415860,28.33242235
1151,-0.09101143,-0.03549655,-0.07398674,-0.21410225,11.23995011,28.33923965
1152,0.22154300,0.00118351,-0.05499299,-0.22191029,11.21512570,28.34624851
1153,0.00374935,0.02425530,-0.03722577,-0.22986359,11.18969705,28.35344845
1154,-0.20969925,0.05064481,-0.02391493,-0.23792498,11.16367582,28.36083897
1155,0.03161996,0.09793527,-0.01775937,-0.24608479,11.13707371,28.36841958
1156,0.06799229,0.15472206,-0.02033713,-0.25435005,11.10990237,28.37618980
1157,0.04457482,0.19073369,-0.03186424,-0.26273168,11.08217348,28.38414913
1158,0.11783667,0.17998346,-0.05099283,-0.27124097,11.05389873,28.39229707
1159,0.07990444,0.11956364,-0.07471833,-0.27988916,11.02508978,28.40063316
1160,-0.03490910,0.02977595,-0.09966964,-0.28868752,10.99575830,28.40915688
1161,-0.06933999,-0.06155794,-0.12247195,-0.29764731,10.96591599,28.41786776
1162,-0.08800260,-0.12710471,-0.13975049,-0.30677981,10.93557450,28.42676531
1163,-0.00041620,-0.14397981,-0.14814691,-0.31609627,10.90474552,28.43584902
1164,-0.13753462,-0.10092871,-0.14486035,-0.32560795,10.87344071,28.44511842
1165,0.15754402,-0.02321686,-0.12929295,-0.33532591,10.84167176,28.45457302
1166,-0.15094165,0.03139096,-0.10226250,-0.34525749,10.80945034,28.46421232
1167,0.16830011,0.03086823,-0.06527952,-0.35538960,10.77678813,28.47403583
1168,-0.06188181,-0.00402294,-0.02126682,-0.36566757,10.74369679,28.48404306
1169,-0.21734237,-0.03947535,0.02579198,-0.37601519,10.71018801,28.49423354
1170,-0.03623648,-0.04749275,0.07201882,-0.38635035,10.67627345,28.50460675
1171,0.20051987,-0.02224264,0.11433019,-0.39659048,10.64196480,28.51516222
1172,0.04775892,0.03405449,0.15064314,-0.40665407,10.60727373,28.52589946
1173,-0.14711567,0.11460558,0.17933689,-0.41646701,10.57221191,28.53681797
1174,-0.13801712,0.20922860,0.19890410,-0.42596293,10.53679102,28.54791727
1175,0.09448200,0.29941302,0.20786566,-0.43507645,10.50102274,28.55919686
1176,0.06575275,0.36187592,0.20487495,-0.44374202,10.46491873,28.57065626
1177,0.00553986,0.37635675,0.18928817,-0.45189408,10.42849067,28.58229498
1178,0.11972603,0.33249478,0.16231569,-0.45946710,10.39175025,28.59411252
1179,-0.16122777,0.24674534,0.12569182,-0.46639552,10.35470913,28.60610840
1180,-0.01248568,0.15474571,0.08117099,-0.47261379,10.31737900,28.61828211
1181,0.08660742,0.07614180,0.03050761,-0.47805637,10.27977161,28.63063309
1182,-0.11500461,0.01067858,-0.02454391,-0.48265771,10.24189872,28.64316076
1183,-0.04056886,-0.04717238,-0.08222912,-0.48635226,10.20377210,28.65586455
1184,-0.16334532,-0.11321368,-0.14079363,-0.48907447,10.16540349,28.66874389
1185,0.20006160,-0.21127422,-0.19848301,-0.49075879,10.12680467,28.68179818
1186,0.18819825,-0.33430413,-0.25354283,-0.49133969,10.08798740,28.69502687
1187,-0.20458802,-0.43609208,-0.30421868,-0.49075160,10.04896344,28.70842938
1188,0.06915333,-0.47169750,-0.34875614,-0.48892898,10.00974454,28.72200511
1189,0.00961431,-0.44902729,-0.38544390,-0.48580628,9.97034248,28.73575351
1190,0.10388265,-0.39367091,-0.41294283,-0.48131796,9.93076900,28.74967400
1191,-0.22126276,-0.28522806,-0.43083526,-0.47539843,9.89103588,28.76376599
1192,-0.03515890,-0.11365229,-0.43922821,-0.46798203,9.85115487,28.77802892
1193,0.18421443,0.07567266,-0.43833311,-0.45900471,9.81113774,28.79246220
1194,0.13912891,0.22373571,-0.42835586,-0.44841453,9.77099624,28.80706526
1195,0.11736000,0.28416279,-0.40946082,-0.43619753,9.73074214,28.82183753
1196,-0.00249923,0.24811272,-0.38186013,-0.42240676,9.69038720,28.83677842
1197,-0.03425858,0.13803572,-0.34630293,-0.40712647,9.64994318,28.85188737
1198,0.12183534,-0.00920868,-0.30388948,-0.39044793,9.60942184,28.86716379
1199,-0.18789548,-0.14176904,-0.25579483,-0.37246390,9.56883494,28.88260711
1200,-0.07406678,-0.21992891,-0.20315101,-0.35326725,9.52819418,28.89821676
1201,0.11754731,-0.24588643,-0.14693331,-0.33295044,9.48751083,28.91399215
1202,-0.04960775,-0.24143593,-0.08822491,-0.31160516,9.44679542,28.92993271
1203,-0.01047330,-0.21434510,-0.02823413,-0.28932260,9.40605794,28.94603787
1204,-0.18015296,-0.14155485,0.03170267,-0.26619299,9.36530745,28.96230704
1205,-0.06539764,-0.02001957,0.09022104,-0.24230456,9.32455100,28.97873966
1206,-0.09567564,0.11476880,0.14595649,-0.21774195,9.28379205,28.99533514
1207,0.11262705,0.21761225,0.19754456,-0.19258430,9.24302857,29.01209291
1208,-0.11682369,0.24480914,0.24362252,-0.16690689,9.20225464,29.02901240
1209,0.16594310,0.17270064,0.28299543,-0.14078691,9.16146630,29.04609302
1210,-0.08513406,0.02943013,0.31512862,-0.11430369,9.12066167,29.06333421
1211,-0.18074031,-0.12243475,0.33971047,-0.08753536,9.07983772,29.08073538
1212,0.14080977,-0.22328403,0.35644497,-0.06055843,9.03898976,29.09829596
1213,0.01230221,-0.25432587,0.36507795,-0.03345106,8.99811473,29.11601537
1214,-0.09670587,-0.22553496,0.36562489,-0.00629170,8.95721105,29.13389304
1215,0.00271715,-0.14773954,0.35855304,0.02084791,8.91627572,29.15192836
1216,-0.04781863,-0.03189589,0.34443185,0.04790622,8.87530353,29.17012069
1217,-0.10799273,0.10221404,0.32382765,0.07482733,8.83428839,29.18846939
1218,0.16520339,0.22329864,0.29730531,0.10155850,8.79322256,29.20697383
1219,0.09594230,0.30240916,0.26542832,0.12804812,8.75209748,29.22563337
1220,-0.06775194,0.33633616,0.22878356,0.15424265,8.71090657,29.24444737
1221,-0.02587171,0.34557433,0.18808577,0.18008649,8.66964530,29.26341519
1222,-0.10990410,0.35197742,0.14421150,0.20552412,8.62830909,29.28253620
1223,0.12517770,0.34544540,0.09831932,0.23050198,8.58689138,29.30180975
1224,0.12614645,0.31035720,0.05172843,0.25496756,8.54538454,29.32123522
1225,-0.09503972,0.24688614,0.00582879,0.27886670,8.50378264,29.34081195
1226,-0.07629658,0.16243571,-0.03797745,0.30214532,8.46207962,29.36053932
1227,-0.20432624,0.06528705,-0.07828810,0.32475153,8.42026725,29.38041668
1228,-0.06207523,-0.03994130,-0.11370100,0.34663280,8.37833796,29.40044341
1229,0.18069758,-0.14849846,-0.14281399,0.36773646,8.33628429,29.42061885
1230,-0.08002615,-0.24555132,-0.16422491,0.38802197,8.29408665,29.44094237
1231,-0.13581813,-0.29906857,-0.17653193,0.40745012,8.25172450,29.46141334
1232,0.01445895,-0.27776999,-0.17868927,0.42597586,8.20918777,29.48203112
1233,-0.16602889,-0.17768084,-0.17119785,0.44356936,8.16647252,29.50279507
1234,0.25000915,-0.05344377,-0.15542861,0.46023797,8.12357654,29.52370454
1235,0.20465515,0.03293464,-0.13289654,0.47601119,8.08049961,29.54475891
1236,0.01102525,0.05759632,-0.10512671,0.49092303,8.03724201,29.56595754
1237,-0.10609856,0.04177708,-0.07375043,0.50500976,7.99380422,29.58729978
1238,-0.15258207,0.01798202,-0.04071993,0.51830875,7.95018679,29.60878500
1239,0.00758619,0.00984422,-0.00784672,0.53085752,7.90639027,29.63041257
1240,-0.08391098,0.02315950,0.02377419,0.54269357,7.86241520,29.65218184
1241,-0.00307653,0.04155368,0.05365531,0.55385445,7.81826213,29.67409217
1242,0.08299481,0.04584399,0.08143201,0.56437765,7.77393161,29.69614293
1243,0.15330653,0.01892624,0.10663888,0.57430071,7.72942418,29.71833349
1244,0.16863537,-0.04238855,0.12845544,0.58366124,7.68474039,29.74066320
1245,-0.12756078,-0.09737963,0.14581009,0.59249721,7.63988079,29.76313142
1246,0.07643523,-0.08865681,0.15763687,0.60084920,7.59484591,29.78573752
1247,-0.09082552,-0.00334374,0.16309634,0.60876536,7.54963632,29.80848085
1248,0.13344065,0.10154885,0.16151987,0.61629915,7.50425255,29.83136079
1249,0.06797504,0.17177551,0.15226889,0.62350529,7.45869514,29.85437670
1250,-0.03744815,0.19255651,0.13500272,0.63043861,7.41296466,29.87752793
1251,-0.01183460,0.17664751,0.11064055,0.63715394,7.36706163,29.90081384
1252,-0.15709313,0.14509978,0.08067171,0.64370609,7.32098662,29.92423381
1253,0.00836089,0.10487442,0.04665360,0.65014989,7.27474016,29.94778719
1254,0.16893935,0.05270492,0.01014360,0.65654015,7.22832280,29.97147335
1255,0.05231994,-0.01239773,-0.02730089,0.66293170,7.18173509,29.99529164
1256,-0.11511763,-0.07899345,-0.06412248,0.66937937,7.13497757,30.01924143
1257,-0.02395436,-0.13232201,-0.09876378,0.67593797,7.08805078,30.04332208
1258,0.01235942,-0.15850601,-0.12966740,0.68266232,7.04095529,30.06753295
1259,-0.03858340,-0.15195927,-0.15528960,0.68960725,6.99369163,30.09187341
1260,-0.20026743,-0.11227308,-0.17429999,0.69682758,6.94626034,30.11634282
1261,0.04200828,-0.04646259,-0.18609743,0.70437814,6.89866198,30.14094054
1262,0.17610385,0.01934808,-0.19056834,0.71231373,6.85089709,30.16566593
1263,-0.01030622,0.05974591,-0.18773387,0.72068909,6.80296622,30.19051835
1264,-0.06201117,0.07402670,-0.17780478,0.72955577,6.75486991,30.21549717
1265,-0.09487991,0.07456383,-0.16122030,0.73895083,6.70660870,30.24060175
1266,0.10389030,0.05176686,-0.13840975,0.74889239,6.65818316,30.26583145
1267,-0.06627100,-0.01063706,-0.11017483,0.75938373,6.60959381,30.29118563
1268,0.04235330,-0.09208553,-0.07763736,0.77042359,6.56084121,30.31666365
1269,-0.11726185,-0.14778582,-0.04198481,0.78201006,6.51192591,30.34226489
1270,-0.00832226,-0.15599950,-0.00443857,0.79414116,6.46284844,30.36798869
1271,0.07572179,-0.12405205,0.03364518,0.80681491,6.41360936,30.39383442
1272,0.07453057,-0.06542780,0.07080162,0.82002933,6.36420922,30.41980145
1273,0.06210628,0.00781941,0.10555370,0.83378245,6.31464855,30.44588914
1274,0.11585108,0.08543762,0.13642648,0.84807228,6.26492791,30.47209684
1275,0.06062684,0.15913452,0.16194500,0.86289685,6.21504784,30.49842392
1276,0.10920567,0.22311164,0.18063438,0.87825410,6.16500888,30.52486974
1277,0.10115438,0.27088899,0.19102170,0.89414001,6.11481159,30.55143367
1278,0.25545135,0.29072712,0.19175782,0.91054048,6.06445651,30.57811507
1279,0.22777157,0.27363669,0.18229504,0.92742603,6.01394418,30.60491329
1280,0.25554478,0.22114269,0.16357228,0.94476116,5.96327516,30.63182771
1281,0.21523293,0.14453122,0.13702494,0.96250963,5.91244998,30.65885768
1282,0.16712708,0.05737123,0.10412954,0.98063524,5.86146920,30.68600256
1283,-0.07465616,-0.02668769,0.06636259,0.99910176,5.81033336,30.71326172
1284,-0.09454982,-0.09377221,0.02520060,1.01787298,5.75904300,30.74063453
1285,-0.27329457,-0.12937285,-0.01787991,1.03691265,5.70759870,30.76812033
1286,-0.06049497,-0.12349939,-0.06140123,1.05618447,5.65600110,30.79571850
1287,0.18639430,-0.08116888,-0.10386116,1.07565201,5.60425094,30.82342839
1288,-0.05613699,-0.01454855,-0.14363552,1.09527888,5.55234895,30.85124937
1289,-0.13750583,0.05246439,-0.17892371,1.11502865,5.50029589,30.87918080
1290,-0.01049777,0.09567780,-0.20798898,1.13486491,5.44809250,30.90722202
1291,0.14513232,0.09007199,-0.22952908,1.15475126,5.39573955,30.93537238
1292,-0.07526845,0.01960560,-0.24309160,1.17465127,5.34323781,30.96363121
1293,0.09632226,-0.09465112,-0.24858361,1.19452878,5.29058805,30.99199784
1294,-0.19896784,-0.19614775,-0.24595686,1.21434924,5.23779107,31.02047159
1295,-0.17565601,-0.24172864,-0.23517979,1.23408273,5.18484774,31.04905181
1296,-0.09332710,-0.21932329,-0.21644930,1.25370667,5.13175901,31.07773781
1297,-0.06090889,-0.14212948,-0.19067438,1.27319687,5.07852581,31.10652893
1298,-0.08542203,-0.02813431,-0.15897442,1.29252912,5.02514913,31.13542450
1299,0.07015903,0.10647328,-0.12247994,1.31168104,4.97162990,31.16442384
1300,0.04860618,0.24590883,-0.08232192,1.33063068,4.91796908,31.19352629
1301,0.15371666,0.37379244,-0.03963131,1.34935656,4.86416715,31.22273117
1302,-0.04488421,0.47492192,0.00446093,1.36783957,4.81022223,31.25203781
1303,0.09008159,0.54088259,0.04882383,1.38606241,4.75613062,31.28144554
1304,0.11663899,0.57281022,0.09234164,1.40400596,4.70189044,31.31095370
1305,-0.12120235,0.57466609,0.13397521,1.42164890,4.64750200,31.34056160
1306,-0.00304543,0.54899295,0.17283410,1.43896952,4.59296604,31.37026859
1307,0.13699086,0.49159308,0.20839716,1.45594606,4.53828330,31.40007399
1308,0.07161076,0.39592355,0.24052189,1.47255681,4.48345450,31.42997712
1309,0.09322092,0.26402095,0.26921753,1.48877988,4.42848040,31.45997732
1310,0.01887714,0.10494499,0.29449469,1.50459290,4.37336171,31.49007391
1311,0.12671473,-0.07034615,0.31635873,1.51997363,4.31809919,31.52026624
1312,0.00646250,-0.24698743,0.33481446,1.53490043,4.26269356,31.55055361
1313,-0.15249166,-0.40725346,0.34986439,1.54935391,4.20714556,31.58093537
1314,-0.11743218,-0.53372251,0.36150283,1.56332292,4.15145593,31.61141085
1315,-0.08582649,-0.61482261,0.36971637,1.57680399,4.09562541,31.64197937
1316,0.10193770,-0.65140421,0.37449346,1.58980161,4.03965472,31.67264025
1317,0.04897523,-0.65021869,0.37586336,1.60233121,3.98354461,31.70339284
1318,-0.10648607,-0.61467518,0.37390011,1.61441328,3.92729581,31.73423646
1319,-0.04719377,-0.54682074,0.36865632,1.62607008,3.87090906,31.76517044
1320,0.06866828,-0.45653798,0.36020436,1.63732591,3.81438510,31.79619411
1321,0.10777148,-0.35815439,0.34858889,1.64820553,3.75772466,31.82730679
1322,0.11760146,-0.26232129,0.33383683,1.65873378,3.70092847,31.85850782
1323,-0.14728030,-0.16878066,0.31594184,1.66893580,3.64399728,31.88979653
1324,0.10628916,-0.06921094,0.29489447,1.67883681,3.58693182,31.92117224
1325,0.09931639,0.04524459,0.27070618,1.68846204,3.52973282,31.95263429
1326,-0.10438489,0.18356668,0.24340556,1.69783669,3.47240103,31.98418200
1327,-0.14324008,0.34519013,0.21306967,1.70698598,3.41493717,32.01581470
1328,0.10746378,0.50610600,0.17978768,1.71593514,3.35734199,32.04753173
1329,-0.09365059,0.62687303,0.14364875,1.72470937,3.29961622,32.07933240
1330,0.06328605,0.67398452,0.10483464,1.73333391,3.24176060,32.11121606
1331,0.13968078,0.64191946,0.06393322,1.74183396,3.18377586,32.14318203
1332,-0.01450510,0.54156128,0.02176843,1.75023475,3.12566274,32.17522963
1333,-0.23286956,0.39405740,-0.02079993,1.75856149,3.06742197,32.20735820
1334,-0.10956415,0.22223508,-0.06291207,1.76683941,3.00905430,32.23956707
1335,0.11422587,0.04669743,-0.10370819,1.77509371,2.95056045,32.27185557
1336,0.11430395,-0.11530897,-0.14232848,1.78334962,2.89194117,32.30422302
1337,-0.11911652,-0.24826483,-0.17791314,1.79163235,2.83319717,32.33666877
1338,-0.05711030,-0.33632934,-0.20960239,1.79996713,2.77432915,32.36919220
1339,-0.14290086,-0.36215304,-0.23654037,1.80837916,2.71533779,32.40179269
1340,-0.10871678,-0.31516851,-0.25803932,1.81689368,2.65622374,32.43446964
1341,-0.10034190,-0.20736597,-0.27408005,1.82553595,2.59698768,32.46722245
1342,0.14227384,-0.07735249,-0.28504366,1.83433150,2.53763021,32.50005058
1343,-0.08764730,0.03297695,-0.29146515,1.84330592,2.47815192,32.53295351
1344,0.06200250,0.10235416,-0.29395466,1.85248498,2.41855332,32.56593079
1345,0.03005904,0.13262351,-0.29346133,1.86189419,2.35883490,32.59898200
1346,-0.04603487,0.13878023,-0.29135733,1.87155767,2.29899710,32.63210676
1347,-0.00552957,0.13883932,-0.28915253,1.88149807,2.23904032,32.66530474
1348,0.04896201,0.14184820,-0.28822841,1.89173704,2.17896497,32.69857560
1349,-0.11658317,0.14582998,-0.28942583,1.90229590,2.11877145,32.73191900
1350,-0.08376504,0.13673654,-0.29300152,1.91319598,2.05846016,32.76533460
1351,0.16523997,0.09771417,-0.29850093,1.92445836,1.99803150,32.79882208
1352,-0.11960951,0.02653075,-0.30500159,1.93610275,1.93748588,32.83238108
1353,-0.02770095,-0.04019311,-0.31146994,1.94814706,1.87682369,32.86601127
1354,-0.07557049,-0.07386995,-0.31684827,1.96060880,1.81604535,32.89971232
1355,0.06232440,-0.09100171,-0.32008974,1.97350541,1.75515125,32.93348389
1356,0.10692487,-0.11709189,-0.32024004,1.98685415,1.69414179,32.96732565
1357,-0.06236422,-0.15859418,-0.31650970,2.00067203,1.63301738,33.00123724
1358,-0.01095003,-0.19833350,-0.30824300,2.01497447,1.57177843,33.03521835
1359,-0.04236615,-0.21969430,-0.29488478,2.02977182,1.51042532,33.06926863
1360,0.06209619,-0.22395931,-0.27618392,2.04506547,1.44895847,33.10338774
1361,0.03494091,-0.21591059,-0.25238550,2.06084781,1.38737828,33.13757535
1362,-0.09837403,-0.19008249,-0.22406632,2.07710697,1.32568515,33.17183111
1363,-0.11604401,-0.14122925,-0.19198798,2.09383002,1.26387948,33.20615470
1364,0.18082118,-0.08125114,-0.15691432,2.11100390,1.20196168,33.24054578
1365,-0.16530746,-0.02724579,-0.11960074,2.12861554,1.13993214,33.27500400
1366,0.01482591,0.01841027,-0.08080263,2.14665187,1.07779128,33.30952904
1367,0.08257552,0.04646902,-0.04128068,2.16509985,1.01553948,33.34412055
1368,-0.04183531,0.04630914,-0.00184900,2.18394640,0.95317716,33.37877820
1369,0.10795055,0.03325849,0.03650513,2.20317847,0.89070472,33.41350164
1370,-0.15287898,0.06521123,0.07263942,2.22278299,0.82812256,33.44829056
1371,0.14651391,0.15755401,0.10551248,2.24274690,0.76543108,33.48314459
1372,-0.10003360,0.24554877,0.13410890,2.26305714,0.70263069,33.51806342
1373,0.07210289,0.28459168,0.15742343,2.28370065,0.63972178,33.55304670
1374,-0.00777099,0.28722090,0.17452679,2.30466419,0.57670476,33.58809409
1375,-0.06685062,0.28096086,0.18472613,2.32593368,0.51358004,33.62320527
1376,-0.07308341,0.28448459,0.18791983,2.34749305,0.45034801,33.65837988
1377,0.08326349,0.28997315,0.18453412,2.36932090,0.38700907,33.69361760
1378,0.08503788,0.27610391,0.17536907,2.39139248,0.32356364,33.72891808
1379,-0.06679537,0.23001077,0.16130836,2.41368205,0.26001211,33.76428099
