index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,imf_6,imf_7,residue
1615,-0.47931347,-1.09187827,0.52820272,2.54987995,-12.72815469,-3.05687947,-4.86203979,11.71798208,129.15554773
1616,-0.28060133,-1.36321727,0.45728904,2.74842442,-12.72209361,-2.99573499,-4.83190380,11.73249565,129.17996437
1617,0.58714049,-1.48360018,0.38454368,2.94806362,-12.71543326,-2.93439860,-4.80164843,11.74700448,129.20429241
1618,0.51943239,-1.53057566,0.31370199,3.14872864,-12.70816916,-2.87287203,-4.77127462,11.76150853,129.22853164
1619,-0.18412273,-1.52161383,0.24558239,3.35035058,-12.70029679,-2.81115702,-4.74078335,11.77600776,129.25268191
1620,-0.72802661,-1.39859100,0.17770371,3.55286054,-12.69181165,-2.74925531,-4.71017561,11.79050214,129.27674302
1621,0.69653794,-1.18323830,0.10549377,3.75618962,-12.68270924,-2.68716862,-4.67945237,11.80499161,129.30071480
1622,-0.37541098,-1.01669322,0.02401187,3.96026890,-12.67298504,-2.62489869,-4.64861465,11.81947614,129.32459707
1623,0.73676613,-0.85354094,-0.07175508,4.16502949,-12.66263453,-2.56244722,-4.61766344,11.83395569,129.34838966
1624,-1.16856476,-0.41667728,-0.18713108,4.37040248,-12.65165320,-2.49981592,-4.58659977,11.84843021,129.37209237
1625,0.86312963,0.26978388,-0.32759817,4.57631897,-12.64003655,-2.43700651,-4.55542462,11.86289967,129.39570503
1626,1.00366202,0.81444167,-0.49866020,4.78271040,-12.62778006,-2.37402070,-4.52413903,11.87736402,129.41922747
1627,-0.37378210,0.89912263,-0.70511187,4.98950948,-12.61487921,-2.31086019,-4.49274400,11.89182322,129.44265950
1628,0.07412358,0.62556771,-0.94699566,5.19664914,-12.60132950,-2.24752668,-4.46124055,11.90627723,129.46600094
1629,-0.14555673,0.30934771,-1.21565247,5.40406260,-12.58712642,-2.18402186,-4.42962973,11.92072601,129.48925162
1630,-1.08211046,0.11935267,-1.49815845,5.61167996,-12.57226544,-2.12034742,-4.39791255,11.93516952,129.51241136
1631,0.43178723,0.05289610,-1.77624867,5.81942667,-12.55674207,-2.05650503,-4.36609008,11.94960772,129.53547997
1632,1.55881217,-0.06077045,-2.02631393,6.02721983,-12.54055178,-1.99249636,-4.33416334,11.96404055,129.55845728
1633,1.38972681,-0.38207891,-2.22579013,6.23496757,-12.52369007,-1.92832310,-4.30213340,11.97846800,129.58134311
1634,-0.73887186,-0.88004341,-2.35838760,6.44257292,-12.50615242,-1.86398691,-4.27000130,11.99289000,129.60413728
1635,-1.23420642,-1.41472067,-2.41300189,6.64993805,-12.48793432,-1.79948945,-4.23776810,12.00730653,129.62683961
1636,-0.22377199,-1.83813715,-2.38119629,6.85696514,-12.46903126,-1.73483238,-4.20543487,12.02171753,129.64944991
1637,-0.56669105,-2.07435759,-2.26178215,7.06355636,-12.44943873,-1.67001735,-4.17300266,12.03612298,129.67196802
1638,-0.28724986,-2.15037300,-2.06373597,7.26961389,-12.42915221,-1.60504604,-4.14047255,12.05052282,129.69439376
1639,0.93865065,-2.09779232,-1.79910212,7.47503990,-12.40816719,-1.53992008,-4.10784558,12.06491701,129.71672693
1640,1.42335884,-1.94047323,-1.48014794,7.67973657,-12.38647917,-1.47464115,-4.07512284,12.07930553,129.73896737
1641,-0.00535166,-1.68828792,-1.11914074,7.88360608,-12.36408362,-1.40921089,-4.04230539,12.09368831,129.76111489
1642,-1.56022271,-1.30433946,-0.72834785,8.08655059,-12.34097604,-1.34363095,-4.00939429,12.10806533,129.78316932
1643,0.34630831,-0.76280790,-0.32003660,8.28847230,-12.31715191,-1.27790299,-3.97639062,12.12243653,129.80513048
1644,-0.34972096,-0.10895565,0.09352569,8.48927336,-12.29260672,-1.21202865,-3.94329545,12.13680189,129.82699818
1645,-0.45080303,0.59436674,0.50007170,8.68885596,-12.26733596,-1.14600958,-3.91010986,12.15116135,129.84877225
1646,-0.35182755,1.29186604,0.88733409,8.88712228,-12.24133512,-1.07984744,-3.87683490,12.16551489,129.87045251
1647,-1.01412193,1.90105282,1.24304555,9.08397449,-12.21459969,-1.01354387,-3.84347166,12.17986244,129.89203878
1648,1.37992316,2.26887932,1.55499744,9.27931475,-12.18712514,-0.94710050,-3.81002122,12.19420398,129.91353088
1649,-1.17748665,2.22421313,1.81165357,9.47304526,-12.15890698,-0.88051898,-3.77648466,12.20853947,129.93492863
1650,-1.21785993,1.69218624,2.00452574,9.66506819,-12.12994069,-0.81380095,-3.74286307,12.22286885,129.95623185
1651,2.59416833,0.74740635,2.13153643,9.85528570,-12.10022175,-0.74694802,-3.70915754,12.23719210,129.97744036
1652,-0.39119948,-0.35675959,2.19635357,10.04359998,-12.06974566,-0.67996181,-3.67536919,12.25150916,129.99855399
1653,-2.39279702,-1.25108166,2.20492874,10.22991321,-12.03850792,-0.61284391,-3.64149912,12.26582001,130.01957256
1654,-2.34472506,-1.59642013,2.16226531,10.41412755,-12.00650403,-0.54559591,-3.60754845,12.28012459,130.04049587
1655,1.00401692,-1.36708637,2.07451848,10.59614518,-11.97372953,-0.47821936,-3.57351831,12.29442286,130.06132377
1656,0.81329073,-0.85716676,1.94698996,10.77587170,-11.94017996,-0.41071582,-3.53940980,12.30871479,130.08205606
1657,-0.78127219,-0.42005445,1.78442097,10.95323232,-11.90585083,-0.34308685,-3.50522406,12.32300033,130.10269257
1658,1.28175711,-0.22704665,1.59052049,11.12818347,-11.87073766,-0.27533403,-3.47096219,12.33727944,130.12323311
1659,-1.75969497,-0.06869870,1.36608588,11.30070681,-11.83483598,-0.20745893,-3.43662532,12.35155208,130.14367752
1660,0.33135031,0.29330150,1.10968076,11.47079878,-11.79814129,-0.13946311,-3.40221458,12.36581822,130.16402561
1661,2.09306924,0.79043112,0.82164939,11.63844813,-11.76064910,-0.07134816,-3.36773108,12.38007779,130.18427719
1662,1.23964053,1.27779460,0.50394483,11.80362908,-11.72235492,-0.00311565,-3.33317597,12.39433078,130.20443210
1663,-1.84120877,1.62695079,0.15934235,11.96628426,-11.68325425,0.06523284,-3.29855036,12.40857713,130.22449015
1664,-1.74271915,1.70032769,-0.20829975,12.12633197,-11.64334260,0.13369574,-3.26385538,12.42281680,130.24445116
1665,1.38838895,1.40521742,-0.59245600,12.28366886,-11.60261546,0.20227145,-3.22909216,12.43704975,130.26431496
1666,1.93135402,0.68404097,-0.98278071,12.43814324,-11.56106831,0.27095838,-3.19426182,12.45127595,130.28408136
1667,-1.36080960,-0.33742330,-1.36770047,12.58956434,-11.51869665,0.33975493,-3.15936548,12.46549535,130.30375019
1668,1.01633295,-1.29714994,-1.73551530,12.73770865,-11.47549596,0.40865950,-3.12440428,12.47970790,130.32332127
1669,-0.86128704,-1.77761104,-2.07463282,12.88235134,-11.43146172,0.47767050,-3.08937934,12.49391357,130.34279441
1670,-1.49001254,-1.67472183,-2.37552728,13.02327467,-11.38658943,0.54678634,-3.05429178,12.50811232,130.36216944
1671,0.24113018,-1.08660790,-2.63623080,13.16025640,-11.34087457,0.61600541,-3.01914274,12.52230410,130.38144618
1672,0.20672369,-0.28895161,-2.86028283,13.29308174,-11.29431262,0.68532612,-2.98393333,12.53648887,130.40062444
1673,3.37084320,0.34347447,-3.05237885,13.42152527,-11.24689908,0.75474687,-2.94866469,12.55066660,130.41970406
1674,0.55530026,0.62956827,-3.21737155,13.54534715,-11.19862943,0.82426608,-2.91333793,12.56483724,130.43868485
1675,-2.94428976,0.67388276,-3.36008993,13.66429447,-11.14949916,0.89388213,-2.87795419,12.57900074,130.45756663
1676,-3.26599056,0.63794246,-3.48508468,13.77809745,-11.09950375,0.96359344,-2.84251459,12.59315708,130.47634923
1677,-1.71894280,0.63964885,-3.59512965,13.88648238,-11.04863869,1.03339840,-2.80702026,12.60730620,130.49503246
1678,2.18644506,0.68930610,-3.69000731,13.98917517,-10.99689946,1.10329543,-2.77147233,12.62144807,130.51361614
1679,0.33467942,0.76266760,-3.76690835,14.08590163,-10.94428156,1.17328292,-2.73587191,12.63558264,130.53210010
1680,-0.94649850,0.82700699,-3.82169156,14.17638756,-10.89078046,1.24335928,-2.70022013,12.64970987,130.55048415
1681,-0.51352517,0.85278632,-3.84872957,14.26035876,-10.83639166,1.31352290,-2.66451813,12.66382973,130.56876812
1682,0.38690841,0.75780462,-3.84117597,14.33754103,-10.78111061,1.38377218,-2.62876703,12.67794216,130.58695183
1683,-0.10326791,0.39739105,-3.79244885,14.40766017,-10.72493281,1.45410553,-2.59296795,12.69204714,130.60503510
1684,1.03076877,-0.33114419,-3.69889068,14.47044199,-10.66785374,1.52452135,-2.55712205,12.70614461,130.62301774
1685,-1.19176461,-1.12485649,-3.56071688,14.52561229,-10.60986887,1.59501803,-2.52123044,12.72023454,130.64089959
1686,0.78796192,-1.48083900,-3.37927491,14.57289687,-10.55097369,1.66559400,-2.48529426,12.73431688,130.65868045
1687,-0.70073170,-1.33115277,-3.15743938,14.61202153,-10.49116367,1.73624764,-2.44931464,12.74839160,130.67636016
1688,0.39074069,-0.91141313,-2.89977469,14.64271207,-10.43043429,1.80697737,-2.41329273,12.76245865,130.69393853
1689,0.22750491,-0.38023091,-2.61119407,14.66469429,-10.36878104,1.87778159,-2.37722964,12.77651799,130.71141539
1690,1.20913508,0.14446417,-2.29661074,14.67769401,-10.30619939,1.94865870,-2.34112651,12.79056958,130.72879055
1691,0.39639617,0.57847255,-1.96093793,14.68143701,-10.24268483,2.01960710,-2.30498449,12.80461338,130.74606383
1692,-1.05175214,0.91735756,-1.60908884,14.67564911,-10.17823282,2.09062520,-2.26880469,12.81864935,130.76323506
1693,1.09985787,1.21126028,-1.24597671,14.66005610,-10.11283884,2.16171139,-2.23258825,12.83267744,130.78030405
1694,-0.69731854,1.52339888,-0.87651475,14.63438378,-10.04649837,2.23286407,-2.19633631,12.84669762,130.79727063
1695,-1.02518921,1.92232287,-0.50561618,14.59835796,-9.97920689,2.30408165,-2.16005000,12.86070984,130.81413463
1696,-1.00700551,2.43424840,-0.13819423,14.55170444,-9.91095987,2.37536253,-2.12373045,12.87471407,130.83089584
1697,0.09856996,3.00274581,0.22083788,14.49414902,-9.84175279,2.44670509,-2.08737879,12.88871025,130.84755411
1698,0.41997412,3.52086278,0.56656694,14.42541750,-9.77158112,2.51810776,-2.05099616,12.90269836,130.86410925
1699,-0.41232712,3.84025691,0.89412596,14.34523569,-9.70044034,2.58956892,-2.01458369,12.91667834,130.88056108
1700,1.28916673,3.75180423,1.19934953,14.25332939,-9.62832592,2.66108697,-1.97814252,12.93065016,130.89690943
1701,1.73891668,3.10283074,1.48177553,14.14942439,-9.55523335,2.73266032,-1.94167377,12.94461377,130.91315410
1702,-0.58970107,1.90009238,1.74853320,14.03324651,-9.48115810,2.80428737,-1.90517858,12.95856914,130.92929493
1703,1.18344897,0.36275621,2.01139476,13.90452154,-9.40609564,2.87596651,-1.86865808,12.97251623,130.94533173
1704,-0.42427490,-1.13942548,2.28352038,13.76297527,-9.33004144,2.94769615,-1.83211341,12.98645498,130.96126433
1705,-1.07580091,-2.25696954,2.57789110,13.60833345,-9.25299091,3.01947468,-1.79554570,13.00038537,130.97709255
1706,-0.35151296,-2.71829399,2.90710949,13.44032182,-9.17493948,3.09130052,-1.75895608,13.01430734,130.99281620
1707,-0.10403270,-2.48722090,3.27884680,13.25866604,-9.09588247,3.16317205,-1.72234569,13.02822086,131.00843511
1708,1.15875819,-1.63464159,3.69332856,13.06309158,-9.01581504,3.23508767,-1.68571565,13.04212589,131.02394910
1709,-1.78701516,-0.23266378,4.14913380,12.85332401,-8.93473241,3.30704578,-1.64906711,13.05602239,131.03935799
1710,1.70386634,1.08390255,4.64484155,12.62908567,-8.85262659,3.37904477,-1.61240119,13.06991031,131.05466159
1711,-0.88673070,1.29302234,5.17903085,12.39008661,-8.76947730,3.45108304,-1.57571903,13.08378961,131.06985974
1712,1.10914928,0.37258784,5.74669350,12.13603447,-8.68526186,3.52315898,-1.53902177,13.09766025,131.08495225
1713,-1.49268934,-0.68463979,6.32822271,11.86664686,-8.59996752,3.59527100,-1.50231054,13.11152220,131.09993895
1714,-1.84606911,-1.23975813,6.90020319,11.58164391,-8.51358410,3.66741749,-1.46558649,13.12537540,131.11481964
1715,2.24101889,-1.16277477,7.44231810,11.28074568,-8.42610133,3.73959686,-1.42885075,13.13921982,131.12959416
1716,-1.97297676,-0.74245657,7.93599996,10.96367223,-8.33750892,3.81180750,-1.39210446,13.15305542,131.14426233
1717,-0.97300458,-0.16534120,8.36300763,10.63014362,-8.24779660,3.88404780,-1.35534876,13.16688215,131.15882396
1718,-1.00904014,0.54450687,8.70512019,10.27988190,-8.15695408,3.95631617,-1.31858480,13.18069997,131.17327888
1719,-0.43041205,1.20146752,8.94408344,9.91264242,-8.06497107,4.02861100,-1.28181372,13.19450885,131.18762690
1720,2.10472052,1.46050618,9.06259675,9.52838672,-7.97183729,4.10093070,-1.24503667,13.20830874,131.20186785
1721,-0.47236145,1.08896228,9.05058072,9.12756912,-7.87754246,4.17327367,-1.20825481,13.22209960,131.21600156
1722,0.17688531,0.41080933,8.91117799,8.71097006,-7.78207627,4.24563832,-1.17146929,13.23588139,131.23002783
1723,-1.23861844,0.02645952,8.65089321,8.27943730,-7.68542844,4.31802303,-1.13468126,13.24965406,131.24394649
1724,0.21789329,0.32705138,8.27675505,7.83382167,-7.58758866,4.39042620,-1.09789187,13.26341758,131.25775736
1725,-1.00153869,1.08100592,7.79883814,7.37497405,-7.48854664,4.46284623,-1.06110229,13.27717191,131.27146027
1726,2.19176611,1.48260135,7.23220833,6.90374527,-7.38829207,4.53528150,-1.02431366,13.29091700,131.28505503
1727,-0.74302665,1.10518424,6.59075817,6.42098620,-7.28681466,4.60773041,-0.98752713,13.30465281,131.29854146
1728,-2.95841271,0.20209385,5.88774381,5.92754768,-7.18410411,4.68019134,-0.95074386,13.31837930,131.31191938
1729,-2.08150082,-0.83348919,5.13641603,5.42428057,-7.08015010,4.75266268,-0.91396500,13.33209643,131.32518863
1730,1.84640093,-1.67042626,4.35002559,4.91203573,-6.97494235,4.82514283,-0.87719170,13.34580416,131.33834901
1731,-0.36456264,-2.16501474,3.54182329,4.39166400,-6.86847053,4.89763017,-0.84042513,13.35950245,131.35140034
1732,-0.40871237,-2.38256093,2.72505989,3.86401624,-6.76072435,4.97012307,-0.80366642,13.37319125,131.36434245
1733,-0.12157005,-2.43048004,1.91298618,3.32994330,-6.65169349,5.04261994,-0.76691675,13.38687053,131.37717517
1734,0.23802874,-2.41832832,1.11885293,2.79029603,-6.54136764,5.11511916,-0.73017728,13.40054024,131.38989830
1735,0.94771743,-2.43860972,0.35591092,2.24592529,-6.42973649,5.18761913,-0.69344917,13.41420034,131.40251167
1736,-0.11735107,-2.46206200,-0.36267424,1.69768193,-6.31678974,5.26011823,-0.65673357,13.42785079,131.41501510
1737,-0.65550409,-2.33539499,-1.02421783,1.14641680,-6.20251707,5.33261485,-0.62003165,13.44149155,131.42740841
1738,-0.03995377,-1.90482702,-1.61712427,0.59298075,-6.08690818,5.40510738,-0.58334457,13.45512258,131.43969143
1739,-0.40599412,-1.12684898,-2.13249148,0.03822465,-5.96995276,5.47759422,-0.54667350,13.46874384,131.45186397
1740,-0.37716195,-0.13056593,-2.56550933,-0.51700067,-5.85164049,5.55007375,-0.51001959,13.48235528,131.46392585
1741,0.14270235,0.79310945,-2.91458637,-1.07184434,-5.73196107,5.62254437,-0.47338400,13.49595687,131.47587690
1742,1.54190612,1.29703227,-3.18025947,-1.62545551,-5.61090419,5.69500446,-0.43676789,13.50954855,131.48771694
1743,0.65685458,1.16530855,-3.36489714,-2.17698334,-5.48845954,5.76745241,-0.40017243,13.52313030,131.49944578
1744,0.13406332,0.53548586,-3.47203860,-2.72557696,-5.36461681,5.83988662,-0.36359878,13.53670207,131.51106325
1745,-0.27352324,-0.25122873,-3.50539079,-3.27038552,-5.23936569,5.91230547,-0.32704809,13.55026382,131.52256916
1746,-1.70409309,-0.84560731,-3.46869763,-3.81055818,-5.11269587,5.98470736,-0.29052153,13.56381551,131.53396335
1747,-0.89664887,-1.01287246,-3.36613266,-4.34523725,-4.98459704,6.05709068,-0.25402027,13.57735709,131.54524563
1748,0.82126045,-0.77623097,-3.20474510,-4.87353659,-4.85505890,6.12945380,-0.21754545,13.59088853,131.55641581
1749,-0.05285688,-0.35679233,-2.99671518,-5.39454633,-4.72407113,6.20179514,-0.18109824,13.60440978,131.56747373
1750,0.07389899,0.01996913,-2.75922973,-5.90730343,-4.59162343,6.27411307,-0.14467981,13.61792081,131.57841920
1751,0.54572752,0.28686872,-2.51258409,-6.41082048,-4.45770548,6.34640599,-0.10829131,13.63142156,131.58925204
1752,-0.75382852,0.50009576,-2.27791992,-6.90410813,-4.32230698,6.41867228,-0.07193391,13.64491201,131.59997208
1753,-0.97304862,0.71840372,-2.07325722,-7.38622731,-4.18541761,6.49091034,-0.03560876,13.65839210,131.61057913
1754,0.89227674,0.88619701,-1.91135529,-7.85638922,-4.04702708,6.56311856,0.00068298,13.67186180,131.62107302
1755,1.30149492,0.88094495,-1.80013419,-8.31397445,-3.90712506,6.63529532,0.03694013,13.68532107,131.63145356
1756,0.01012483,0.67211928,-1.73997673,-8.75852918,-3.76570125,6.70743903,0.07316154,13.69876986,131.64172058
1757,-0.66907722,0.37219842,-1.72542103,-9.18971291,-3.62274534,6.77954808,0.10934603,13.71220813,131.65187390
1758,-0.40036487,0.12092070,-1.74910249,-9.60724647,-3.47824703,6.85162087,0.14549243,13.72563585,131.66191333
1759,0.46112206,-0.04495859,-1.80206346,-10.01088092,-3.33219599,6.92365581,0.18159958,13.73905297,131.67183871
1760,-0.13797844,-0.20600748,-1.87477137,-10.40038708,-3.18458193,6.99565129,0.21766630,13.75245944,131.68164985
1761,0.14770639,-0.45604702,-1.95863922,-10.77556096,-3.03539453,7.06760571,0.25369142,13.76585524,131.69134656
1762,-0.17072978,-0.86956826,-2.04594958,-11.13620581,-2.88462349,7.13951748,0.28967377,13.77924031,131.70092868
1763,1.07746742,-1.38509197,-2.12966486,-11.48213352,-2.73225849,7.21138499,0.32561219,13.79261462,131.71039602
1764,-1.68787946,-1.61372176,-2.20289386,-11.81316551,-2.57828922,7.28320663,0.36150549,13.80597812,131.71974841
1765,0.06546383,-1.21456265,-2.25935145,-12.12912379,-2.42270550,7.35498082,0.39735251,13.81933078,131.72898566
1766,0.70657952,-0.34174316,-2.29494717,-12.42987151,-2.26549838,7.42670595,0.43315209,13.83267255,131.73810759
1767,-0.47216848,0.69652058,-2.30617323,-12.71535371,-2.10666418,7.49838042,0.46890304,13.84600338,131.74711403
1768,0.77656047,1.52666138,-2.28942209,-12.98563456,-1.94621037,7.57000263,0.50460420,13.85932325,131.75600480
1769,-0.60902988,1.86485896,-2.24093259,-13.24091246,-1.78415487,7.64157099,0.54025439,13.87263210,131.76477972
1770,0.30303302,1.58684309,-2.15705386,-13.48148743,-1.62051900,7.71308388,0.57585246,13.88592991,131.77343860
1771,1.09893001,0.79144623,-2.03515334,-13.70769647,-1.45532462,7.78453970,0.61139722,13.89921661,131.78198127
1772,0.35484279,-0.26832808,-1.87306915,-13.91989790,-1.28859359,7.85593687,0.64688751,13.91249218,131.79040755
1773,-1.22474001,-1.24244060,-1.66869517,-14.11845446,-1.12034780,7.92727378,0.68232215,13.92575658,131.79871726
1774,-1.27571395,-1.79339469,-1.42009625,-14.30372888,-0.95060914,7.99854882,0.71769998,13.93900975,131.80691023
1775,0.80605878,-1.75247564,-1.12749916,-14.47608394,-0.77939947,8.06976041,0.75301982,13.95225167,131.81498626
1776,-0.88780600,-1.21939174,-0.79725231,-14.63588235,-0.60674069,8.14090692,0.78828051,13.96548228,131.82294519
1777,1.71981097,-0.54038611,-0.43733610,-14.78348689,-0.43265467,8.21198676,0.82348087,13.97870155,131.83078684
1778,1.00794187,0.07642648,-0.05576946,-14.91926029,-0.25716328,8.28299833,0.85861974,13.99190944,131.83851101
1779,-1.10522469,0.59216649,0.33942871,-15.04356529,-0.08028840,8.35394002,0.89369593,14.00510590,131.84611755
1780,-1.48444522,1.04396193,0.74023951,-15.15676466,0.09794809,8.42481021,0.92870829,14.01829090,131.85360626
1781,0.82062268,1.36209924,1.13864403,-15.25922113,0.27752433,8.49560731,0.96365565,14.03146438,131.86097696
1782,-0.19390169,1.38587326,1.52662335,-15.35129744,0.45841843,8.56632971,0.99853682,14.04462632,131.86822949
1783,0.57232579,0.98562915,1.89626910,-15.43335636,0.64060851,8.63697580,1.03335064,14.05777667,131.87536365
1784,-0.51888708,0.24003637,2.23947868,-15.50576062,0.82407272,8.70754397,1.06809595,14.07091539,131.88237927
1785,-0.41530285,-0.61258495,2.54520630,-15.56887297,1.00878918,8.77803260,1.10277156,14.08404244,131.88927617
1786,1.49164832,-1.26058924,2.80025543,-15.62305616,1.19473601,8.84844009,1.13737632,14.09715777,131.89605418
1787,0.23023152,-1.37484518,2.99459181,-15.66867294,1.38189135,8.91876483,1.17190904,14.11026134,131.90271310
1788,-2.21747573,-0.76934351,3.12510408,-15.70608605,1.57023334,8.98900520,1.20636856,14.12335312,131.90925277
1789,1.72736604,0.48080972,3.19049244,-15.73565823,1.75974009,9.05915959,1.24075371,14.13643306,131.91567301
1790,-0.50178686,1.70110922,3.18951340,-15.75775225,1.95038975,9.12922638,1.27506332,14.14950113,131.92197362
1791,1.22218420,2.19264850,3.12092347,-15.77273083,2.14216043,9.19920398,1.30929622,14.16255727,131.92815444
1792,1.29484917,1.84872628,2.98551467,-15.78095674,2.33503028,9.26909075,1.34345123,14.17560145,131.93421529
1793,-0.59872572,0.88805138,2.79276547,-15.78279414,2.52897741,9.33888510,1.37752718,14.18863362,131.94015599
1794,-1.07662770,-0.30532104,2.55639943,-15.77861262,2.72397997,9.40858541,1.41152292,14.20165375,131.94597635
1795,-0.72582303,-1.36414498,2.29080924,-15.76877909,2.92001608,9.47819006,1.44543725,14.21466180,131.95167620
1796,0.30557520,-2.08087714,2.01040381,-15.75364447,3.11706387,9.54769745,1.47926903,14.22765772,131.95725536
1797,-0.10912470,-2.42213390,1.72948071,-15.73353130,3.31510148,9.61710597,1.51301706,14.24064147,131.96271365
1798,0.12842729,-2.38794174,1.46120998,-15.70871188,3.51410703,9.68641400,1.54668019,14.25361301,131.96805089
1799,-1.33945973,-1.97025122,1.21540858,-15.67938828,3.71405865,9.75561992,1.58025725,14.26657230,131.97326690
1800,2.12805635,-1.34333398,1.00013370,-15.64569764,3.91493447,9.82472214,1.61374705,14.27951930,131.97836150
1801,2.54341749,-0.80530680,0.82289522,-15.60775319,4.11671263,9.89371903,1.64714844,14.29245396,131.98333452
1802,0.91135123,-0.53133684,0.69109585,-15.56566531,4.31937125,9.96260898,1.68046024,14.30537625,131.98818577
1803,-3.50892918,-0.39272573,0.61209255,-15.51954436,4.52288846,10.03139039,1.71368128,14.31828613,131.99291507
1804,0.58409591,-0.26798493,0.59347436,-15.46950072,4.72724240,10.10006163,1.74681039,14.33118355,131.99752225
1805,2.65511519,-0.23783506,0.64291894,-15.41564476,4.93241120,10.16862110,1.77984640,14.34406846,132.00200713
1806,3.41786839,-0.42970212,0.76814360,-15.35808687,5.13837298,10.23706719,1.81278814,14.35694084,132.00636953
1807,2.65832281,-0.92729377,0.97541195,-15.29693740,5.34510587,10.30539828,1.84563444,14.36980064,132.01060926
1808,1.27950057,-1.64257024,1.26624650,-15.23230673,5.55258801,10.37361276,1.87838413,14.38264781,132.01472615
1809,-4.11325640,-2.35050199,1.63790270,-15.16430524,5.76079753,10.44170902,1.91103604,14.39548232,132.01872002
1810,-4.01224958,-2.85545028,2.08402110,-15.09304330,5.96971255,10.50968545,1.94358900,14.40830413,132.02259069
1811,-1.89509463,-3.10993879,2.59555375,-15.01863129,6.17931121,10.57754044,1.97604183,14.42111319,132.02633799
1812,-1.57363887,-3.16488083,3.16224025,-14.94117957,6.38957164,10.64527237,2.00839337,14.43390946,132.02996172
1813,-0.77161737,-3.09957199,3.77363478,-14.86079852,6.60047196,10.71287963,2.04064244,14.44669290,132.03346172
1814,-0.35249180,-2.98231526,4.41929153,-14.77759851,6.81199031,10.78036060,2.07278789,14.45946347,132.03683780
1815,3.09574394,-2.89353185,5.08876469,-14.69168991,7.02410482,10.84771369,2.10482852,14.47222113,132.04008978
1816,-2.47076774,-2.87075922,5.77160844,-14.60318311,7.23679362,10.91493727,2.13676318,14.48496584,132.04321749
1817,0.23090555,-2.79839019,6.45737699,-14.51218846,7.45003483,10.98202974,2.16859070,14.49769756,132.04622075
1818,-0.30267229,-2.55066306,7.13562451,-14.41881636,7.66380659,11.04898947,2.20030990,14.51041623,132.04909937
1819,0.03676234,-2.08886490,7.79590519,-14.32317716,7.87808703,11.11581487,2.23191961,14.52312184,132.05185318
1820,-1.77935690,-1.35336835,8.42777324,-14.22538124,8.09285429,11.18250431,2.26341867,14.53581432,132.05448200
1821,-1.25171951,-0.37398750,9.02078282,-14.12553898,8.30808648,11.24905618,2.29480590,14.54849364,132.05698565
1822,0.16700471,0.68233032,9.56448814,-14.02376074,8.52376174,11.31546888,2.32608013,14.56115977,132.05936395
1823,1.93746117,1.60141232,10.04844338,-13.92015691,8.73985820,11.38174079,2.35724019,14.57381265,132.06161672
1824,-1.13384787,2.20563814,10.46220274,-13.81483785,8.95635399,11.44787030,2.38828491,14.58645225,132.06374378
1825,-0.09840135,2.48567164,10.79536028,-13.70791394,9.17322724,11.51385580,2.41921312,14.59907852,132.06574495
1826,1.45578652,2.51967295,11.03798307,-13.59949555,9.39045608,11.57969567,2.45002366,14.61169143,132.06762006
1827,-0.99867216,2.43087246,11.18272264,-13.48969306,9.60801865,11.64538831,2.48071534,14.62429093,132.06936892
1828,-0.67896970,2.32401741,11.22943008,-13.37861683,9.82589306,11.71093209,2.51128700,14.63687698,132.07099135
1829,1.21283431,2.12250067,11.18763666,-13.26637724,10.04405746,11.77632541,2.54173747,14.64944955,132.07248718
1830,0.42651215,1.65641985,11.07645508,-13.15307475,10.26248997,11.84156667,2.57206558,14.66200858,132.07385623
1831,-0.88118386,0.88513484,10.92319913,-13.03876734,10.48116872,11.90665423,2.60227015,14.67455404,132.07509832
1832,0.59974067,-0.07863917,10.75310341,-12.92348316,10.70007184,11.97158650,2.63235002,14.68708589,132.07621326
1833,-0.59938790,-1.05173031,10.58673943,-12.80720053,10.91917747,12.03636186,2.66230402,14.69960408,132.07720088
1834,0.55236047,-1.84530624,10.44269731,-12.68983551,11.13846373,12.10097870,2.69213098,14.71210857,132.07806100
1835,-0.73470004,-2.27504640,10.33563710,-12.57127658,11.35790876,12.16543540,2.72182972,14.72459933,132.07879344
1836,-0.26011221,-2.20384175,10.27028694,-12.45138840,11.57749067,12.22973036,2.75139907,14.73707631,132.07939802
1837,0.16793100,-1.69074003,10.23961068,-12.32999209,11.79718762,12.29386196,2.78083787,14.74953947,132.07987457
1838,0.08903976,-0.90892301,10.22917211,-12.20689852,12.01697771,12.35782859,2.81014495,14.76198877,132.08022290
1839,0.19663211,-0.05331061,10.22178984,-12.08191647,12.23683909,12.42162864,2.83931912,14.77442417,132.08044283
1840,-0.18820193,0.68949671,10.19965954,-11.95484643,12.45674989,12.48526050,2.86835923,14.78684562,132.08053418
1841,-0.16849817,1.15435661,10.14448982,-11.82548057,12.67668823,12.54872255,2.89726411,14.79925309,132.08049678
1842,1.30147269,1.16560397,10.03768836,-11.69358259,12.89663225,12.61201319,2.92603257,14.81164653,132.08033045
1843,-0.55418047,0.67378945,9.86163377,-11.55889505,13.11656007,12.67513079,2.95466346,14.82402590,132.08003500
1844,0.53747982,0.01345173,9.60093443,-11.42114922,13.33644983,12.73807376,2.98315560,14.83639116,132.07961026
